Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-27 (Price: 167.74)",No Exit Yet,"0.0%, 0 days","93.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 157.19 prior to 2025-11-28,"2025-11-26 (Price: 167.74), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,7.05% above/0.0% below/0.0% below,28.7%/1.41%/17.14%,"5.23%, 30.62%",1.9 year/3.6 months/7.4 months,2028-08-28/2026-05-02/2026-10-15,11.63%,10.7%,0.94%,1.75,0.45,177.9386/196.4906/225.22/No Horizontal Resistance/162.0277/185.717/No Moving Avg Target,118.77/82.9367/152.3147/143.1328/153.329/144.4422/137.6,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2025-11-27 (Price: 86.92)",No Exit Yet,"0.0%, 0 days","80.95%, Past 20 years, 21","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 79.13 prior to 2025-11-28,"2025-11-26 (Price: 86.92), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,52.17%/3.61%/37.17%,"45.19%, 70.23%",1.7 year/2.9 months/6.3 months,2028-04-27/2026-04-02/2026-08-26,11.4%,21.44%,-10.04%,0.91,0.78,122.7919/119.2282/90.5/No Horizontal Resistance/108.5192/133.8092/No Moving Avg Target,67.6/38.015/50.2755/47.8005/106.4561/111.6527/75.55,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
BASELINEDIVERGENCE,"SPY, Long, 2025-11-27 (Price: 679.68)",No Exit Yet,"0.0%, 0 days","90.48%, Past 10 years, 21","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 661.21 prior to 2025-11-28,"2025-11-27 (Price: 679.68), 0.0% below",0 days,No Information,"^GSPC, Tangent Case",No Information,No Information,No Information,No Information,10.23%/0.46%/4.63%,"5.53%, 12.25%",4.1 months/1.5 month/2.5 months,2026-05-25/2026-01-29/2026-03-15,8.38%,12.23%,-3.85%,0.78,0.56,736.9091/711.1492/737.061/No Horizontal Resistance/737.061/912.7117/No Moving Avg Target,505.28/412.1625/594.461/499.7412/608.8798/559.2126/615.65,88.89%/27/2.9 months (Across ALL Assets),85.45%/55/2.5 months (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-27 (Price: 633.61)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 5","Monthly, was CONFIRMED on 2025-11-07",No Cancellation Possible,"2025-11-27 (Price: 633.61), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 628.6993), 0.78% above, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/11.97%,"-0.0%, 32.63%",2.2 months/20 days/1.2 month,2026-03-01/2025-12-25/2026-01-19,94.49%,5.3%,89.19%,0.68,0.8,566.3206/557.7669/208.71/280.19/627.6205/591.2141/No Moving Avg Target,773.44/280.19/627.6205/591.2141/628.6993/525.7329/673.44,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-11-27 (Price: 52.8)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2025-11-27 (Price: 52.8), 0.0% below",0 days,No Information,No Information,No Information,"50.0% (Price: 53.39), 1.11% below, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-11-27 (Price: 90.0)",No Information,22.05%/16.72%/18.57%,"0%, 22.05%",6.5 months/2.2 months/3.3 months,2026-09-05/2026-03-01/2026-04-17,14.54%,5.4%,9.14%,7.65,0.48,56.9078/42.995/8.87/16.82/48.0625/43.9946/43.0,63.3/16.82/48.0625/43.9946/53.39/44.75/No Moving Avg Support,0.0%/1/3 months (Across ALL Assets),53.33%/15/3.1 months (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-27 (Price: 37.5)",No Exit Yet,"-0.0%, 0 days","88.89%, Past 12 years, 9","Monthly, was CONFIRMED on 2025-11-20",No Cancellation Possible,"2025-11-27 (Price: 37.5), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 37.1791), 0.86% above, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/6.98%,"19.33%, 16.82%",2.2 months/21 days/1.2 month,2026-03-02/2025-12-27/2026-01-18,21.98%,5.3%,16.68%,0.3,0.14,34.47/34.8825/21.81/24.5062/No F-Stack Support/No F-Stack Support/36.29,42.01/24.5062/No F-Stack Support/No F-Stack Support/39.3865/41.3508/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-11-27 (Price: 106.14)",No Exit Yet,"-0.0%, 0 days","87.5%, Past 23 years, 16","Monthly, was CONFIRMED on 2025-11-24",No Cancellation Possible,"2025-11-27 (Price: 106.14), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 0.09% below, Upmove Break Below","2022-05-31 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,51.8%/3.55%/19.68%,"21.42%, 51.8%",2.1 months/20 days/27 days,2026-02-27/2025-12-25/2026-01-05,107.65%,5.4%,102.25%,0.58,0.92,195.4462/85.2516/35.43/34.8663/101.6781/77.3488/No Moving Avg Target,133.91/34.8663/101.6781/77.3488/106.2331/89.0986/113.37,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-11-27 (Price: 106.14)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 23 years, 7","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2025-11-27 (Price: 106.14), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 0.09% below, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,57.17%/10.52%/34.09%,"-0.0%, 57.17%",2.2 months/2.2 months/2.2 months,2026-03-02/2026-03-01/2026-03-01,106.75%,5.4%,101.35%,1.28,0.89,204.086/69.9569/35.43/34.8663/101.6781/77.3488/No Moving Avg Target,133.91/34.8663/101.6781/77.3488/106.2331/89.0986/113.37,0.0%/1/3 months (Across ALL Assets),53.33%/15/3.1 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Short, 2025-11-25 (Price: 48.63)",No Exit Yet,"0.33%, 1 day","89.36%, Past 5 years, 47","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-11-26 (Price: 48.47), 0.33% below",1 day,No Information,No Information,No Information,"88.6% (Price: 45.2708), 7.07% above, Downmove Bounce Back","2025-11-26 (Price: 48.67), 2025-11-26 (Price: 48.15)",No Information,5.98%/0.06%/2.18%,"10.54%, 11.17%",14 days/1 day/4 days,2025-12-15/2025-11-26/2025-11-30,22.8%,5.1%,17.7%,0.07,-0.17,48.0805/47.5699/48.32/34.5167/41.5794/31.0544/41.32,49.01/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/No Moving Avg Support,48.21%/56/7 days (Across ALL Assets),40.19%/107/15 days (Across ALL Assets)
FRACTAL TRACK,"SPOT, Short, 2025-11-23 (Price: 583.61)",No Exit Yet,"-1.56%, 3 days","87.5%, Past 7 years, 16","Weekly, was CONFIRMED on 2025-11-23",Already confirmed,"2025-11-27 (Price: 592.69), 1.56% above",3 days,No Information,No Information,No Information,"23.66% (Price: 615.6618), 3.73% below, Upmove Break Below","2022-11-06 (Price: 69.285), 2025-06-29 (Price: 785.0)",No Information,11.53%/3.99%/7.19%,"16.98%, 11.53%",1.1 month/4 days/9 days,2026-01-11/2025-11-28/2025-12-06,38.54%,5.2%,33.34%,0.12,0.66,576.7234/541.6484/154.18/118.6/552.6195/456.7863/No Moving Avg Target,734.92/118.6/552.6195/456.7863/No F-Track Level/No F-Track Level/652.89,50.0%/6/1.1 month (Across ALL Assets),46.15%/13/24 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-27 (Price: 3027.0298) (Today),"21.32%, 27 days","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-27 (Price: 3027.0298), 21.32% below",27 days,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 20.37% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",1.4 month/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184/3516.72,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",2025-11-27 (Price: 106.76) (Today),"-10.61%, 27 days","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-27 (Price: 106.76), 10.61% above",27 days,No Information,No Information,No Information,"23.66% (Price: 96.3808), 10.77% above, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",2.2 months/20 days/1.1 month,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674/90.28,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-11-27 (Price: 25.71),"7.35%, 1.7 year","100.0%, Past 48 years, 7","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-26 (Price: 25.71), 7.35% below",1.7 year,No Information,No Information,No Information,No Information,No Information,10.7% below/7.35% below/7.35% below,28.35%/4.94%/10.06%,"0.0%, 34.93%",2.0 year/10.9 months/1.1 year,2027-02-03/2025-07-16/2025-11-09,6.98%,5.5%,1.48%,0.85,0.21,26.4485/24.9583/18.85/26.1058/21.508/20.5265/No Moving Avg Target,59.05/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/31.61,100.0%/1/1.2 year (Across ALL Assets),No Data (Across ALL Assets)
