Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-11-18 (Price: 51.415)",No Exit Yet,"0.0%, 0 days","100.0%, Past 39 years, 22","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-11-18 (Price: 51.415), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 32.8474), 56.53% above, Upmove Bounce Back","2011-12-31 (Price: 4.92), 2022-03-31 (Price: 50.11)",No Information,361.65%/15.25%/133.27%,"-0.0%, 59.29%",4305 days/587 days/1663 days,2042-12-14/2028-03-17/2032-06-22,5.77%,4.61%,1.16%,0.41,0.21,53.6516/119.9358/78.53/No Horizontal Resistance/60.5768/64.246,27.38/29.49/50.5717/44.5293/51.6314/53.8138,51.7/46.25,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-11-18 (Price: 16.65)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-11-18 (Price: 16.65), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 6.97% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,146.88%/22.51%/84.7%,"-0.0%, 40.77%",1369 days/783 days/1076 days,2031-04-23/2028-12-26/2030-02-23,12.46%,12.49%,-0.03%,0.37,0.38,16.8997/30.7525/29.64/23.796/25.6134/28.2828,16.27/16.074/16.4829/15.2985/16.6189/15.7269,16.77/17.88,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-18 (Price: 231.45)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-11-18 (Price: 231.45), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 36.09% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2028-09-20/2028-09-18/2028-09-18,11.21%,6.21%,5.0%,0.5,0.2,223.5807/325.789/320.71/244.72/270.9222/282.5179,164.92/162.3167/196.8345/160.6663/233.5959/221.8127,243.06/220.0,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-18 (Price: 11.6)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-18 (Price: 11.6), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 25.89% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",978 days/717 days/847 days,2029-10-04/2028-09-21/2029-03-28,13.15%,12.57%,0.58%,0.46,0.51,13.3481/18.9811/18.08/11.925/13.8771/15.9169,2.72/7.3167/11.3804/9.6206/14.3361/14.9482,12.32/11.3,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-11-18 (Price: 12.6)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-11-18 (Price: 12.6), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 17.32% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",718 days/718 days/718 days,2028-09-22/2028-09-22/2028-09-22,7.04%,16.47%,-9.43%,0.34,0.57,12.445/15.2611/15.84/13.345/16.7981/18.5763,8.8/9.1367/11.1928/8.9354/12.1624/11.3772,11.41/11.45,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-18 (Price: 70.37)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-18 (Price: 70.37), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 109.42% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",1108 days/1108 days/1108 days,2030-04-10/2030-04-10/2030-04-10,7.18%,12.22%,-5.04%,0.42,0.42,73.8322/95.1051/87.75/No Horizontal Resistance/87.1484/97.3919,26.66/24.32/66.9303/63.4408/66.2172/60.0086,66.11/50.42,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-18 (Price: 46.69)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-18 (Price: 46.69), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 36.91% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",2087 days/1631 days/1891 days,2034-02-26/2032-05-07/2033-05-18,12.07%,13.02%,-0.95%,0.46,0.46,49.0198/227.6091/69.72/51.51/57.5622/59.9244,42.8/34.9317/44.0597/41.1349/61.5996/64.7366,44.44/42.91,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"KXS.TO, Long, 2025-11-18 (Price: 170.13)",No Exit Yet,"0.0%, 0 days","82.35%, Past 11 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 167.06 prior to 2025-11-21,"2025-11-18 (Price: 170.13), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 165.965), 2.51% above, Upmove Bounce Back","2022-06-19 (Price: 119.48), 2025-08-03 (Price: 212.45)",No Information,156.2%/6.23%/51.99%,"14.59%, 37.82%",374 days/89 days/295 days,2027-05-13/2026-03-26/2027-01-19,15.07%,24.7%,-9.62%,0.27,0.8,173.9069/258.5806/225.91/209.885/228.5478/258.7048,169.84/126.33/144.1059/117.053/205.7286/214.2883,179.19/182.8,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-18 (Price: 49.45)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-18 (Price: 49.45), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 34.7% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",1955 days/717 days/1336 days,2033-08-19/2028-09-21/2031-03-07,4.14%,4.51%,-0.37%,0.3,0.25,51.3291/77.4684/86.31/73.435/118.0011/153.5474,45.09/38.425/47.9234/44.2912/88.1361/94.2546,52.23/50.39,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"TFII.TO, Long, 2025-11-18 (Price: 118.12)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 102.57 prior to 2025-12-31,"2025-11-18 (Price: 118.12), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 100.7196), 17.28% above, Upmove Bounce Back","2020-03-31 (Price: 23.21), 2021-12-31 (Price: 148.63)",No Information,171.07%/171.07%/171.07%,"-0.0%, 27.17%",717 days/717 days/717 days,2028-09-21/2028-09-21/2028-09-21,42.57%,12.24%,30.33%,0.5,0.41,126.601/320.1879/193.37/219.9933/218.6478/242.6984,111.42/102.925/108.3725/94.3258/248.934/266.1435,126.14/126.1,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-18 (Price: 992.45)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 20","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 985.0 prior to 2025-11-28,"2025-11-18 (Price: 992.45), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,54.15%/5.97%/24.32%,"11.13%, 17.76%",282 days/107 days/199 days,2026-12-31/2026-04-21/2026-09-02,15.97%,19.29%,-3.32%,0.9,0.75,1117.5979/1233.8138/1155.67/1004.15/1299.7536/1565.406,701.7/640.9/976.4995/762.8018/940.3577/891.107,979.45/950.67,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-11-18 (Price: 275.39)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-11-18 (Price: 275.39), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.57% above/0.0% below/0.0% below,74.51%/31.99%/42.95%,"-0.0%, 41.23%",847 days/324 days/400 days,2029-03-28/2027-03-02/2027-06-20,17.9%,12.73%,5.17%,1.39,0.46,333.993/393.67/422.21/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,283.4/233.68,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"BPCL.NS, Long, 2025-11-18 (Price: 371.85)",No Exit Yet,"0.0%, 0 days","80.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 361.95 prior to 2025-11-28,"2025-11-18 (Price: 371.85), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,4.22% above/0.0% below/0.0% below,68.45%/6.21%/39.66%,"24.6%, 57.26%",630 days/109 days/256 days,2028-05-18/2026-04-24/2026-11-23,11.71%,15.65%,-3.93%,0.73,0.53,425.6195/519.3257/372.99/No Horizontal Resistance/382.1589/420.2463,237.3/145.35/348.542/313.3339/346.642/325.1897,342.67/312.04,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-11-18 (Price: 77.175)",No Exit Yet,"0.0%, 0 days","81.82%, Past 20 years, 11","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 74.61 prior to 2025-11-28,"2025-11-18 (Price: 77.175), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,5.56% above/0.0% below/0.0% below,25.25%/6.97%/16.78%,"26.7%, 42.44%",347 days/107 days/197 days,2027-04-04/2026-04-21/2026-08-30,6.7%,1.67%,5.03%,0.55,0.08,84.0436/90.125/97.67/No Horizontal Resistance/81.4336/89.7071,46.5/40.92/73.1467/64.9561/68.3561/61.5078,70.28/65.53,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-11-18 (Price: 70.37)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-11-18 (Price: 70.37), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,14.65% above/0.0% below/0.0% below,227.42%/21.67%/123.16%,"-0.0%, 36.34%",457 days/325 days/413 days,2027-09-10/2027-03-03/2027-07-09,41.42%,12.22%,29.2%,1.0,0.42,115.2379/157.0377/93.59/No Horizontal Resistance/87.1484/97.3919,26.66/24.32/66.9303/63.4408/66.2172/60.0086,66.11/50.42,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-18 (Price: 160.65)",No Exit Yet,"0.0%, 0 days","93.33%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 157.19 prior to 2025-11-28,"2025-11-18 (Price: 160.65), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.52% above/0.0% below/0.0% below,28.7%/1.41%/17.14%,"5.23%, 30.62%",694 days/108 days/223 days,2028-08-19/2026-04-23/2026-10-06,11.63%,10.7%,0.94%,1.75,0.45,170.4175/188.1854/213.88/No Horizontal Resistance/162.0277/185.717,118.77/82.9367/152.3147/143.1328/150.0082/141.7539,153.4/136.47,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
BASELINEDIVERGENCE,"QQQ, Long, 2025-11-17 (Price: 603.66)",No Exit Yet,"0.0%, 0 days","85.53%, Past 10 years, 76","Weekly, Nullified",Already confirmed,"2025-11-17 (Price: 603.66), 0.0% below",0 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.95%/0.81%/10.36%,"13.49%, 27.25%",149 days/44 days/81 days,2026-06-20/2026-01-19/2026-03-14,23.29%,18.13%,5.16%,0.88,0.81,676.5821/666.1992/836.2536/No Horizontal Resistance/836.2536/910.0135,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,606.35/542.13,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2025-11-17 (Price: 24799.9199)",No Exit Yet,"0.0%, 0 days","85.14%, Past 10 years, 74","Weekly, Nullified",Already confirmed,"2025-11-17 (Price: 24799.9199), 0.0% below",0 days,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.11%,"13.31%, 27.32%",154 days/44 days/81 days,2026-06-28/2026-01-19/2026-03-14,22.62%,18.15%,4.47%,0.89,0.81,27728.7904/27307.1918/33965.62/No Horizontal Resistance/33965.62/36701.6323,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24916.41/22277.33,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-11-18 (Price: 59.98)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2025-11-18",No Cancellation Possible,"2025-11-18 (Price: 59.98), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 62.03), 3.3% below, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-11-18 (Price: 90.0)",No Information,22.05%/16.72%/18.57%,"0%, 22.05%",195 days/65 days/98 days,2026-08-27/2026-02-20/2026-04-08,14.54%,5.4%,9.14%,7.65,0.48,64.6464/48.8417/16.05/16.82/58.4635/48.0625,63.3/16.82/58.4635/48.0625/53.39/44.75,70.75/42.28,0.0%/1/90 days (Across ALL Assets),53.33%/15/92 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-18 (Price: 37.36)",No Exit Yet,"-0.0%, 0 days","88.89%, Past 12 years, 9","Monthly, is CONFIRMED on 2025-11-18",No Cancellation Possible,"2025-11-18 (Price: 37.36), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 38.4709), 2.89% below, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/6.98%,"19.33%, 16.82%",66 days/21 days/36 days,2026-02-21/2025-12-18/2026-01-09,21.98%,5.3%,16.68%,0.3,0.14,34.3413/34.7523/24.95/24.5062/No F-Stack Support/No F-Stack Support,42.01/24.5062/No F-Stack Support/No F-Stack Support/39.3865/41.3508,40.5/36.14,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-18 (Price: 587.23)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 5","Monthly, was CONFIRMED on 2025-11-07",No Cancellation Possible,"2025-11-18 (Price: 587.23), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 628.6993), 6.6% below, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/11.97%,"-0.0%, 32.63%",65 days/20 days/37 days,2026-02-20/2025-12-16/2026-01-10,94.49%,5.3%,89.19%,0.68,0.8,524.8662/516.9386/162.33/280.19/491.5059/449.4805,773.44/280.19/491.5059/449.4805/525.7329/442.17,707.15/676.47,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"USDCHF=X, Short, 2025-11-12 (Price: 0.8003)",No Exit Yet,"0.42%, 4 days","86.0%, Past 5 years, 50","Daily, was CONFIRMED on 2025-11-12",Already confirmed,"2025-11-18 (Price: 0.7969), 0.42% below",4 days,No Information,No Information,No Information,"23.66% (Price: 0.8175), 2.52% below, Downmove Bounce Back","2025-11-18 (Price: 0.7975), 2025-11-18 (Price: 0.7937)",No Information,4.04%/0.05%/1.0%,"0.32%, 4.04%",14 days/1 days/5 days,2025-12-02/2025-11-13/2025-11-19,40.64%,5.1%,35.54%,0.28,-0.82,0.7973/0.7923/0.8/0.7933/No F-Stack Support/No F-Stack Support,0.81/0.7933/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.8/0.83,48.21%/56/7 days (Across ALL Assets),40.19%/107/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",No Exit Yet,"10.18%, 12 days","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 192.96), 10.18% below",12 days,No Information,No Information,No Information,No Information,No Information,10.71% below/10.18% below/10.18% below,25.37%/7.99%/21.25%,"21.18%, 25.96%",131 days/108 days/117 days,2026-05-08/2026-04-05/2026-04-18,35.0%,5.4%,29.6%,0.54,0.45,229.2343/169.1865/150.47/116.89/193.124/131.2534,278.08/116.89/193.124/131.2534/No F-Track Level/No F-Track Level,227.71/249.35,100.0%/1/281 days (Across ALL Assets),0.0%/4/112 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-18 (Price: 3070.4939) (Today),"20.19%, 12 days","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 3070.4939), 20.19% below",12 days,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 19.22% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",43 days/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level,3848.15/3479.35,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",No Exit Yet,"-6.35%, 12 days","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-18 (Price: 102.65), 6.35% above",12 days,No Information,No Information,No Information,"23.66% (Price: 96.3808), 6.5% above, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",65 days/20 days/32 days,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level,104.14/89.19,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-11-18 (Price: 25.365) (Today),"8.59%, 426 days","100.0%, Past 48 years, 7","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-11-18 (Price: 25.365), 8.59% below",426 days,No Information,No Information,No Information,No Information,No Information,11.9% below/8.59% below/8.59% below,28.35%/4.94%/10.06%,"0.0%, 34.93%",718 days/326 days/406 days,2027-02-03/2025-07-16/2025-11-09,6.98%,5.5%,1.48%,0.85,0.21,26.4485/24.9583/18.85/26.1058/21.508/20.5265,59.05/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level,27.46/31.61,100.0%/1/415 days (Across ALL Assets),No Data (Across ALL Assets)
