Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
OSCILLATOR DELTA,"JPM, Long, 2025-10-31 (Price: 311.12)",No Exit Yet,"0.99%, 5 days","83.33%, Past 6 years, 30","Daily, is Confirmed on 2025-10-31",No Cancellation Possible,"2025-11-07 (Price: 314.21), 0.99% above",5 days,No Information,No Information,No Information,No Information,No Information,No Information,17.78%/5.3%/7.87%,"14.96%, 18.99%",25 days/2 days/12 days,2025-12-06/2025-11-02/2025-11-17,27.42%,15.43%,11.99%,0.14,0.55,324.7159/335.6051/326.68/No Horizontal Resistance/328.9175/381.492,No Recent Minima/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level,305.69/275.53,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
OSCILLATOR DELTA,"SPOT, Long, 2025-10-31 (Price: 655.32)",No Exit Yet,"-5.86%, 5 days","89.47%, Past 6 years, 38","Daily, is Confirmed on 2025-10-31",No Cancellation Possible,"2025-11-07 (Price: 616.91), 5.86% below",5 days,No Information,No Information,No Information,No Information,No Information,No Information,20.64%/5.14%/7.38%,"18.6%, 21.54%",34 days/3 days/11 days,2025-12-19/2025-11-04/2025-11-15,89.2%,27.14%,62.06%,0.27,0.81,696.0154/703.6826/694.64/No Horizontal Resistance/860.054/995.9806,No Recent Minima/118.6/642.6903/612.322/No F-Track Level/No F-Track Level,687.99/649.05,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2025-11-07 (Price: 44.67) (Today),"-1.04%, 5 days","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 44.67), 1.04% below",5 days,No Information,No Information,No Information,No Information,No Information,4.47% above/1.74% below/1.04% below,13.41%/2.94%/9.31%,"6.95%, 19.49%",304 days/84 days/144 days,2027-01-14/2026-03-01/2026-05-27,8.8%,4.94%,3.87%,0.91,0.11,47.9703/49.3425/58.11/No Horizontal Resistance/53.8646/79.5406,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level,44.24/40.37,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-31 (Price: 629.07)",2025-11-07 (Price: 609.74) (Today),"-3.07%, 5 days","100.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 609.74), 3.07% below",5 days,No Information,No Information,No Information,No Information,No Information,1.56% above/3.07% below/3.07% below,26.83%/5.89%/12.63%,"-0.0%, 33.07%",673 days/107 days/230 days,2028-07-01/2026-04-03/2026-09-29,11.42%,9.45%,1.97%,2.06,0.36,677.0051/708.5215/844.88/No Horizontal Resistance/610.7303/836.2536,468.92/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,596.73/537.0,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-31 (Price: 25858.1309)",2025-11-07 (Price: 25059.8086) (Today),"-3.09%, 5 days","100.0%, Past 20 years, 22","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 25059.8086), 3.09% below",5 days,No Information,No Information,No Information,No Information,No Information,1.54% above/3.09% below/3.09% below,30.75%/6.45%/14.42%,"-0.0%, 13.1%",369 days/107 days/203 days,2027-04-18/2026-04-03/2026-08-21,16.42%,9.59%,6.84%,1.86,0.37,29242.9602/29586.8734/34741.24/No Horizontal Resistance/25025.4383/33965.62,19278.45/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24519.3/22067.0,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2025-11-07 (Price: 93.54) (Today),"1.68%, 5 days","88.24%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 93.54), 1.68% above",5 days,No Information,No Information,No Information,No Information,No Information,9.06% above/1.83% above/1.68% above,24.83%/3.08%/11.43%,"30.99%, 38.87%",719 days/129 days/282 days,2028-09-06/2026-05-05/2026-12-13,4.31%,6.33%,-2.02%,0.35,0.21,94.4461/102.5045/113.97/No Horizontal Resistance/92.969/100.7509,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level,88.59/76.35,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2025-10-31 (Price: 78.15)",2025-11-07 (Price: 78.99) (Today),"1.07%, 5 days","77.78%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 78.99), 1.07% above",5 days,No Information,No Information,No Information,No Information,No Information,7.98% above/1.07% above/1.07% above,28.65%/12.56%/20.39%,"44.04%, 44.04%",218 days/87 days/159 days,2026-09-11/2026-03-06/2026-06-18,6.5%,4.04%,2.46%,0.24,0.13,87.1138/94.0848/91.39/106.045/116.3721/144.3517,44.89/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level,76.44/67.21,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2025-10-31 (Price: 89.1)",2025-11-07 (Price: 89.69) (Today),"0.66%, 5 days","90.48%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 89.69), 0.66% above",5 days,No Information,No Information,No Information,No Information,No Information,2.84% above/1.86% above/0.66% above,16.63%/1.39%/9.27%,"27.25%, 40.67%",871 days/107 days/247 days,2029-04-14/2026-04-03/2026-10-23,5.14%,3.83%,1.3%,0.73,0.04,93.0739/97.3596/105.13/No Horizontal Resistance/98.9717/144.4725,58.93/59.52/70.8508/53.4708/No F-Track Level/No F-Track Level,87.48/82.19,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"TSM, Long, 2025-10-31 (Price: 300.43)",2025-11-07 (Price: 286.5) (Today),"-4.64%, 5 days","96.55%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 286.5), 4.64% below",5 days,No Information,No Information,No Information,No Information,No Information,4.64% below/5.41% below/4.64% below,62.44%/5.05%/21.09%,"28.26%, 49.81%",392 days/107 days/247 days,2027-05-21/2026-04-03/2026-10-23,11.28%,15.19%,-3.91%,0.91,0.52,354.6276/363.7907/420.14/No Horizontal Resistance/334.306/349.9895,166.0/83.575/274.027/233.1074/No F-Track Level/No F-Track Level,274.27/218.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BAC, Long, 2025-10-31 (Price: 53.45)",2025-11-07 (Price: 53.2) (Today),"-0.47%, 5 days","75.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 53.2), 0.47% below",5 days,No Information,No Information,No Information,No Information,No Information,4.85% above/2.78% above/0.47% below,30.69%/9.64%/20.1%,"25.08%, 44.87%",412 days/88 days/206 days,2027-06-19/2026-03-07/2026-08-25,4.84%,3.94%,0.9%,0.33,0.19,59.5593/64.1935/71.3/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,26.34/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,51.02/45.86,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-10-31 (Price: 73.11)",2025-11-07 (Price: 71.07) (Today),"-2.79%, 5 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 71.07), 2.79% below",5 days,No Information,No Information,No Information,No Information,No Information,2.52% below/2.79% below/2.79% below,7.42%/1.03%/3.28%,"17.72%, 27.08%",34 days/4 days/14 days,2025-12-19/2025-11-05/2025-11-20,14.5%,7.19%,7.31%,0.19,0.26,74.3894/75.508/76.36/No Horizontal Resistance/78.7458/109.6316,67.46/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level,68.79/64.73,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-10-31 (Price: 311.12)",2025-11-07 (Price: 314.21) (Today),"0.99%, 5 days","97.62%, Past 4 years, 42","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 314.21), 0.99% above",5 days,No Information,No Information,No Information,No Information,No Information,1.54% above/0.99% above/0.99% above,10.64%/1.12%/4.24%,"2.79%, 16.83%",71 days/4 days/19 days,2026-02-10/2025-11-05/2025-11-27,52.95%,15.43%,37.52%,1.31,0.55,313.2356/324.3115/314.46/No Horizontal Resistance/328.9175/381.492,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level,304.83/274.75,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2025-11-07 (Price: 93.89) (Today),"1.46%, 5 days","81.48%, Past 20 years, 27","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 93.89), 1.46% above",5 days,No Information,No Information,No Information,No Information,No Information,3.91% above/0.39% below/1.46% above,15.31%/0.84%/7.86%,"30.19%, 39.01%",1129 days/106 days/305 days,2030-04-23/2026-04-02/2027-01-15,1.99%,2.01%,-0.01%,0.18,-0.1,98.296/99.8136/96.67/No Horizontal Resistance/100.0174/110.0139,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,90.45/88.68,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-10-31 (Price: 793.21)",2025-11-07 (Price: 761.37) (Today),"-4.01%, 5 days","82.61%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 761.37), 4.01% below",5 days,No Information,No Information,No Information,No Information,No Information,1.97% above/3.74% below/4.01% below,27.2%/4.39%/14.49%,"23.72%, 51.21%",434 days/84 days/188 days,2027-07-21/2026-03-01/2026-07-30,6.59%,13.32%,-6.73%,0.5,0.59,878.718/908.1461/1090.34/No Horizontal Resistance/946.1588/993.4664,542.38/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level,739.53/644.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-31 (Price: 73.59)",2025-11-07 (Price: 72.95) (Today),"-0.87%, 5 days","89.66%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 72.95), 0.87% below",5 days,No Information,No Information,No Information,No Information,No Information,26.58% above/0.19% above/0.87% below,159.21%/3.87%/50.82%,"37.81%, 54.03%",413 days/106 days/179 days,2027-06-21/2026-04-02/2026-07-17,17.99%,19.81%,-1.82%,0.67,0.65,111.6287/110.9884/96.66/No Horizontal Resistance/63.2847/69.0016,35.88/24.32/58.5532/53.241/No F-Track Level/No F-Track Level,62.34/48.39,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2025-11-07 (Price: 204.01) (Today),"-0.71%, 5 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 204.01), 0.71% below",5 days,No Information,No Information,No Information,No Information,No Information,2.22% above/0.71% below/0.71% below,16.93%/2.86%/10.78%,"16.54%, 21.22%",653 days/84 days/209 days,2028-06-02/2026-03-01/2026-08-29,5.05%,9.0%,-3.95%,0.4,0.37,220.0584/227.6197/272.86/No Horizontal Resistance/221.431/339.4883,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level,202.23/179.57,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2025-10-31 (Price: 94.49)",2025-11-07 (Price: 94.3) (Today),"-0.2%, 5 days","80.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 94.3), 0.2% below",5 days,No Information,No Information,No Information,No Information,No Information,0.2% below/0.04% below/0.2% below,18.42%/4.43%/11.81%,"14.7%, 23.01%",391 days/84 days/167 days,2027-05-20/2026-03-01/2026-06-29,6.85%,3.37%,3.48%,0.51,0.03,101.6618/105.6493/107.68/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,75.61/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,93.4/87.2,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2025-10-31 (Price: 477.54)",No Exit Yet,"4.51%, 5 days","92.31%, Past 29 years, 26","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 499.06), 4.51% above",5 days,No Information,No Information,No Information,"23.66% (Price: 451.5539), 10.52% above, Upmove Bounce Back","2020-03-31 (Price: 159.5), 2025-05-31 (Price: 542.07)",No Information,204.24%/9.94%/55.24%,"11.32%, 45.86%",3131 days/238 days/873 days,2038-03-31/2026-10-10/2029-04-17,5.06%,11.04%,-5.98%,0.48,0.46,510.2992/741.3331/707.08/488.245/630.85/709.9376,267.02/268.082/449.7662/405.99/No F-Track Level/No F-Track Level,493.7/494.85,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",No Exit Yet,"-3.99%, 5 days","90.0%, Past 30 years, 30","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 1016.96), 3.99% below",5 days,No Information,No Information,No Information,"38.2% (Price: 692.3064), 46.89% above, Upmove Bounce Back","2008-11-30 (Price: 16.4156), 2024-07-31 (Price: 1110.09)",No Information,569.94%/9.57%/122.25%,"6.56%, 50.14%",2240 days/173 days/587 days,2034-09-18/2026-07-08/2028-02-28,10.68%,20.11%,-9.43%,0.34,0.62,1116.6403/2354.1387/1715.43/No Horizontal Resistance/1091.1724/1155.2236,662.63/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level,941.74/780.95,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",No Exit Yet,"5.2%, 5 days","100.0%, Past 31 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-07 (Price: 83.75), 5.2% above",5 days,No Information,No Information,No Information,"23.66% (Price: 74.8871), 11.84% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,7355.0%/9.52%/1157.17%,"-0.0%, 70.23%",3717 days/153 days/1242 days,2040-07-27/2026-06-09/2030-10-03,13.79%,17.66%,-3.88%,0.26,0.62,88.7492/1000.833/138.22/84.3925/95.0177/123.2166,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level,79.26/74.6,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-29 (Price: 72.71)",2025-11-07 (Price: 72.95) (Today),"0.33%, 7 days","82.5%, Past 4 years, 40","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2025-11-07 (Price: 72.95), 0.33% above",7 days,No Information,No Information,No Information,No Information,No Information,3.12% above/0.33% above/0.33% above,9.61%/1.3%/4.64%,"19.0%, 30.91%",138 days/4 days/39 days,2026-05-16/2025-11-03/2025-12-24,12.37%,10.46%,1.91%,0.25,0.38,73.648/76.0837/83.27/No Horizontal Resistance/63.2847/69.0016,56.14/24.32/58.5532/53.241/No F-Track Level/No F-Track Level,61.58/48.02,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-28 (Price: 632.92)",2025-11-07 (Price: 609.74) (Today),"-3.66%, 8 days","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-11-07 (Price: 609.74), 3.66% below",8 days,No Information,No Information,No Information,No Information,No Information,2.92% below/3.66% below/3.66% below,6.55%/0.6%/3.15%,"1.69%, 22.88%",57 days/4 days/14 days,2026-01-18/2025-11-02/2025-11-17,49.77%,20.54%,29.23%,1.19,0.82,654.5026/652.857/707.13/No Horizontal Resistance/610.7303/836.2536,589.5/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,592.88/535.18,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2025-10-28 (Price: 0.8079)",2025-11-07 (Price: 0.7901) (Today),"-2.2%, 8 days","100.0%, Past 4 years, 10","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-11-07 (Price: 0.7901), 2.2% below",8 days,No Information,No Information,No Information,No Information,No Information,1.96% below/2.2% below/2.2% below,2.27%/1.12%/1.31%,"-0.0%, 1.49%",23 days/4 days/8 days,2025-11-30/2025-11-02/2025-11-08,64.44%,-0.79%,65.23%,1.45,-0.64,0.8211/0.8185/0.81/0.9093/1.0924/1.3117,0.8/0.7625/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.81/0.82,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"HOOD, Long, 2025-10-27 (Price: 145.86)",2025-11-07 (Price: 130.36) (Today),"-10.63%, 9 days","100.0%, Past 4 years, 35","Daily, is CONFIRMED on 2025-10-27",Already confirmed,"2025-11-07 (Price: 130.36), 10.63% below",9 days,No Information,No Information,No Information,No Information,No Information,2.96% below/10.63% below/10.63% below,22.83%/3.78%/11.5%,"-0.0%, 47.66%",79 days/4 days/15 days,2026-02-18/2025-11-01/2025-11-17,239.53%,39.13%,200.4%,1.6,1.06,163.4507/162.6339/226.09/No Horizontal Resistance/164.8517/245.4076,127.22/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level,124.25/79.74,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-26 (Price: 25358.1602)",2025-11-07 (Price: 25059.8086) (Today),"-1.18%, 9 days","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-07 (Price: 25059.8086), 1.18% below",9 days,No Information,No Information,No Information,No Information,No Information,0.97% above/1.18% below/1.18% below,11.99%/1.69%/5.74%,"10.17%, 35.49%",104 days/24 days/48 days,2026-03-25/2025-11-29/2026-01-03,15.44%,17.68%,-2.24%,0.73,0.82,26902.4722/26813.7186/27799.57/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24272.43/21943.31,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-10-26 (Price: 88.07)",2025-11-07 (Price: 89.54) (Today),"1.67%, 9 days","87.5%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-07 (Price: 89.54), 1.67% above",9 days,No Information,No Information,No Information,No Information,No Information,4.14% above/1.67% above/1.67% above,16.62%/0.85%/6.79%,"27.58%, 58.07%",169 days/19 days/51 days,2026-06-27/2025-11-22/2026-01-07,9.28%,2.22%,7.06%,0.28,0.06,92.3678/94.05/93.59/98.445/106.8857/117.7423,85.22/45.695/74.1414/53.9043/No F-Track Level/No F-Track Level,88.23/87.02,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2025-10-24 (Price: 11.9)",2025-11-07 (Price: 11.86) (Today),"-0.34%, 10 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-07 (Price: 11.86), 0.34% below",10 days,No Information,No Information,No Information,No Information,No Information,1.37% above/0.34% below/0.34% below,8.54%/1.38%/4.55%,"6.4%, 20.48%",133 days/4 days/16 days,2026-05-04/2025-10-29/2025-11-16,46.12%,9.64%,36.48%,0.79,0.35,12.2951/12.4415/12.58/13.345/19.8479/26.5969,10.6/9.1367/11.0645/56.4607/No F-Track Level/No F-Track Level,11.05/11.53,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-10-22 (Price: 9.45)",2025-11-07 (Price: 9.52) (Today),"0.74%, 12 days","70.27%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-11-07 (Price: 9.52), 0.74% above",12 days,No Information,No Information,No Information,No Information,No Information,2.37% above/0.74% above/0.74% above,7.56%/1.51%/3.12%,"7.04%, 16.17%",78 days/5 days/26 days,2026-02-11/2025-10-29/2025-11-28,5.05%,4.18%,0.87%,0.27,0.12,9.5247/9.7448/10.22/No Horizontal Resistance/11.2606/15.4512,8.95/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level,9.11/9.12,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"SPOT, Long, 2025-10-21 (Price: 689.21)",2025-11-07 (Price: 616.91) (Today),"-10.49%, 13 days","89.47%, Past 6 years, 38","Daily, is Confirmed on 2025-10-21",No Cancellation Possible,"2025-11-07 (Price: 616.91), 10.49% below",13 days,No Information,No Information,No Information,No Information,No Information,No Information,20.64%/5.14%/7.38%,"18.6%, 21.54%",34 days/3 days/11 days,2025-12-09/2025-10-25/2025-11-05,89.2%,27.14%,62.06%,0.27,0.81,732.0099/740.0737/744.35/No Horizontal Resistance/860.054/995.9806,No Recent Minima/118.6/642.6903/612.322/No F-Track Level/No F-Track Level,687.99/649.05,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
OSCILLATOR DELTA,"BTI, Long, 2025-10-15 (Price: 50.75)",2025-11-07 (Price: 54.59) (Today),"7.57%, 17 days","85.71%, Past 6 years, 28","Daily, is Confirmed on 2025-10-15",No Cancellation Possible,"2025-11-07 (Price: 54.59), 7.57% above",17 days,No Information,No Information,No Information,No Information,No Information,No Information,13.76%/5.2%/7.03%,"11.01%, 16.36%",102 days/4 days/36 days,2026-03-11/2025-10-20/2025-12-06,14.26%,5.9%,8.36%,0.29,0.19,53.5463/54.3177/53.29/No Horizontal Resistance/82.226/92.0468,No Recent Minima/28.5067/49.3734/41.6622/No F-Track Level/No F-Track Level,53.33/47.44,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"WIPRO.NS, Long, 2025-10-15 (Price: 250.21)",2025-11-07 (Price: 236.49) (Today),"-5.48%, 17 days","84.62%, Past 4 years, 26","Daily, is CONFIRMED on 2025-10-15",Already confirmed,"2025-11-07 (Price: 236.49), 5.48% below",17 days,No Information,No Information,No Information,No Information,No Information,4.8% below/5.48% below/5.48% below,12.97%/1.23%/3.81%,"4.22%, 15.72%",43 days/5 days/13 days,2025-12-16/2025-10-22/2025-11-02,25.69%,10.65%,15.03%,0.61,0.39,261.6946/259.743/268.73/366.6625/412.2037/473.5829,235.75/187.6063/216.7036/198.5041/No F-Track Level/No F-Track Level,246.99/265.28,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"TRI.TO, Long, 2025-10-14 (Price: 217.14)",2025-11-07 (Price: 192.99) (Today),"-11.12%, 18 days","95.83%, Past 6 years, 24","Daily, is Confirmed on 2025-10-14",No Cancellation Possible,"2025-11-07 (Price: 192.99), 11.12% below",18 days,No Information,No Information,No Information,No Information,No Information,No Information,11.75%/5.03%/6.7%,"10.98%, 11.43%",150 days/3 days/35 days,2026-05-19/2025-10-18/2025-12-03,31.01%,15.02%,15.99%,0.63,0.64,223.8931/231.6884/230.17/240.8933/293.2329/316.3836,No Recent Minima/116.89/193.124/131.2534/No F-Track Level/No F-Track Level,225.34/249.0,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
