Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"COIN, Long, 2025-12-02 (Price: 263.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 231.17 prior to 2025-12-05,"2025-12-02 (Price: 263.26), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 228.1976), 15.36% above, Upmove Bounce Back","2023-01-08 (Price: 31.55), 2024-12-08 (Price: 349.75)",No Information,22.41%/22.41%/22.41%,"-0.0%, 30.3%",3.3 months/3.3 months/3.3 months,2026-04-24/2026-04-24/2026-04-24,68.35%,0.11%,68.24%,0.51,0.47,255.9414/322.2566/454.18/289.6467/484.6953/510.6138/281.78,240.41/86.505/No F-Stack Support/No F-Stack Support/238.1/189.3542/No Moving Avg Support,94.55%/55/1.5 year (Across ALL Assets),74.31%/144/5.2 months (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2025-12-02 (Price: 302.84)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 269.38 prior to 2025-12-31,"2025-12-02 (Price: 302.84), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/11.82% above/0.0% below,74.51%/31.99%/42.95%,"-0.0%, 41.23%",2.4 years/10.8 months/1.1 year,2029-04-11/2027-03-16/2027-07-04,17.9%,12.73%,5.17%,1.39,0.46,367.2844/432.9098/466.13/No Horizontal Resistance/320.8469/358.5021/No Moving Avg Target,106.24/110.475/267.2317/244.4067/273.874/249.9586/236.66,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-12-02 (Price: 98.72)",No Exit Yet,"0.0%, 0 days","90.32%, Past 10 years, 31","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 96.69 prior to 2025-12-05,"2025-12-02 (Price: 98.72), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.84% above/0.0% below/0.0% below,12.4%/0.79%/4.86%,"1.93%, 33.13%",9.8 months/19 days/3.1 months,2027-01-31/2025-12-29/2026-04-14,9.78%,3.65%,6.13%,1.33,0.04,101.2374/103.5178/114.64/No Horizontal Resistance/95.6649/105.6031/No Moving Avg Target,63.97/62.2517/90.1456/81.5516/88.9156/82.494/78.67,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"DIA, Long, 2025-12-02 (Price: 475.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 27 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 462.57 prior to 2025-12-31,"2025-12-02 (Price: 475.26), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,2.48% above/2.33% above/0.0% below,39.44%/24.26%/29.32%,"-0.0%, 23.1%",2.5 years/10.8 months/1.4 year,2029-07-14/2027-03-17/2027-12-25,13.89%,6.15%,7.74%,1.37,0.2,504.8687/614.6062/691.04/No Horizontal Resistance/508.5373/687.3389/No Moving Avg Target,287.3/321.6725/398.0316/329.7358/456.4623/439.2934/439.95,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2025-12-02 (Price: 45.8184)",No Exit Yet,"0.0%, 0 days","81.82%, Past 10 years, 22","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 45.67 prior to 2025-12-05,"2025-12-02 (Price: 45.8184), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.41% above/0.0% below/0.0% below,12.26%/2.26%/5.43%,"0.65%, 24.58%",10.1 months/19 days/2.6 months,2027-02-15/2025-12-29/2026-03-23,11.14%,2.84%,8.3%,1.13,0.01,46.8447/48.3063/55.3/65.1933/78.3229/93.1188/No Moving Avg Target,44.33/39.215/No F-Stack Support/No F-Stack Support/53.1262/54.7954/44.78,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-12-02 (Price: 3.47)",No Exit Yet,"0.0%, 0 days","92.86%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 3.28 prior to 2025-12-31,"2025-12-02 (Price: 3.47), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,6.44% above/3.58% above/0.0% below,27.18%/3.25%/17.61%,"37.82%, 49.28%",10.9 months/3.6 months/5.7 months,2027-03-19/2026-05-05/2026-08-06,13.88%,0.95%,12.92%,0.67,0.0,3.7938/4.0811/5.75/7.985/12.6329/13.7816/No Moving Avg Target,2.83/2.82/No F-Stack Support/No F-Stack Support/6.3507/6.7875/3.2,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2025-12-02 (Price: 11.75)",No Exit Yet,"0.0%, 0 days","97.3%, Past 10 years, 37","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 11.69 prior to 2025-12-05,"2025-12-02 (Price: 11.75), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,32.14%/0.49%/5.58%,"5.74%, 24.36%",9.3 months/19 days/3.0 months,2027-01-10/2025-12-29/2026-04-12,12.37%,13.18%,-0.81%,0.92,0.59,12.2564/12.4057/14.29/11.925/13.8771/15.9169/No Moving Avg Target,11.55/7.3167/11.3804/9.6206/14.3361/14.9482/11.33,95.35%/129/3.1 months (Across ALL Assets),78.95%/266/2.5 months (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-12-02 (Price: 72.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 61.31 prior to 2025-12-31,"2025-12-02 (Price: 72.26), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,17.73% above/0.0% below/0.0% below,227.42%/21.67%/123.16%,"-0.0%, 36.34%",1.3 year/10.8 months/1.1 year,2027-09-24/2027-03-17/2027-07-23,41.42%,12.22%,29.2%,1.0,0.42,118.333/161.2554/96.61/No Horizontal Resistance/87.1484/97.3919/No Moving Avg Target,26.66/24.32/66.9303/63.4408/66.2172/60.0086/52.03,86.67%/15/1.7 year (Across ALL Assets),100.0%/1/5.2 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2025-12-02 (Price: 236.35)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 21","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 231.89 prior to 2025-12-31,"2025-12-02 (Price: 236.35), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,0.92% above/0.21% above/0.0% below,53.08%/5.8%/25.16%,"-0.0%, 33.29%",1.0 year/3.6 months/7.4 months,2027-05-23/2026-05-08/2026-10-20,17.04%,20.45%,-3.41%,1.55,0.45,305.8369/295.8157/285.65/256.6133/325.4281/346.2134/No Moving Avg Target,192.05/188.685/232.1757/215.4728/357.5546/377.7143/216.16,92.45%/53/9.5 months (Across ALL Assets),73.83%/107/6.0 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-02 (Price: 51.78)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2025-12-02",No Cancellation Possible,"2025-12-02 (Price: 51.78), 0.0% below",0 days,No Information,No Information,No Information,"50.0% (Price: 53.39), 3.02% below, Upmove Break Below","2022-06-30 (Price: 16.78), 2025-12-02 (Price: 90.0)",No Information,22.05%/16.72%/18.57%,"0%, 22.05%",6.5 months/2.2 months/3.3 months,2026-09-10/2026-03-06/2026-04-22,14.54%,5.4%,9.14%,7.65,0.48,55.8085/42.1645/7.85/16.82/48.0625/43.9946/43.32,63.3/16.82/48.0625/43.9946/44.75/32.4491/No Moving Avg Support,0.0%/1/3 months (Across ALL Assets),53.33%/15/3.1 months (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-02 (Price: 37.6)",No Exit Yet,"-0.0%, 0 days","88.89%, Past 12 years, 9","Monthly, is CONFIRMED on 2025-12-02",No Cancellation Possible,"2025-12-02 (Price: 37.6), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 38.4709), 2.26% below, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/6.98%,"19.33%, 16.82%",2.2 months/21 days/1.2 month,2026-03-07/2026-01-01/2026-01-23,21.98%,5.3%,16.68%,0.3,0.14,34.5619/34.9755/25.19/24.5062/No F-Stack Support/No F-Stack Support/36.34,42.01/24.5062/No F-Stack Support/No F-Stack Support/39.3865/41.3508/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-02 (Price: 109.35)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 23 years, 7","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2025-12-02 (Price: 109.35), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 106.2331), 2.93% above, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,57.17%/10.52%/34.09%,"-0.0%, 57.17%",2.2 months/2.2 months/2.2 months,2026-03-07/2026-03-06/2026-03-06,106.75%,5.4%,101.35%,1.28,0.89,210.2582/72.0726/38.64/34.8663/101.6781/77.3488/No Moving Avg Target,133.91/34.8663/101.6781/77.3488/106.2331/89.0986/113.43,0.0%/1/3 months (Across ALL Assets),53.33%/15/3.1 months (Across ALL Assets)
FRACTAL TRACK,"META, Short, 2025-11-30 (Price: 647.95)",No Exit Yet,"0.13%, 1 day","100.0%, Past 13 years, 5","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-02 (Price: 647.1), 0.13% below",1 day,No Information,No Information,No Information,"23.66% (Price: 628.6993), 2.93% above, Upmove Break Below","2022-11-30 (Price: 88.09), 2025-08-31 (Price: 796.25)",No Information,32.63%/3.19%/11.97%,"-0.0%, 32.63%",2.2 months/20 days/1.2 month,2026-03-04/2025-12-28/2026-01-22,94.49%,5.3%,89.19%,0.68,0.8,579.1377/570.3904/223.05/280.19/556.264/2054.9119/No Moving Avg Target,773.44/280.19/556.264/2054.9119/No F-Track Level/No F-Track Level/672.17,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-11-30 (Price: 37.57)",No Exit Yet,"-0.08%, 1 day","88.89%, Past 12 years, 9","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-02 (Price: 37.6), 0.08% above",1 day,No Information,No Information,No Information,"23.66% (Price: 37.1791), 1.13% above, Upmove Break Below","2022-10-31 (Price: 17.22), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/6.98%,"19.33%, 16.82%",2.2 months/21 days/1.2 month,2026-03-05/2025-12-30/2026-01-21,21.98%,5.3%,16.68%,0.3,0.14,34.5343/34.9476/21.88/24.5062/No F-Stack Support/No F-Stack Support/36.34,42.01/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-11-30 (Price: 107.58)",No Exit Yet,"-1.65%, 1 day","87.5%, Past 23 years, 16","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2025-12-02 (Price: 109.35), 1.65% above",1 day,No Information,No Information,No Information,"23.66% (Price: 106.2331), 2.93% above, Upmove Break Below","2022-05-31 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,51.8%/3.55%/19.68%,"21.42%, 51.8%",2.1 months/20 days/27 days,2026-03-02/2025-12-28/2026-01-08,107.65%,5.4%,102.25%,0.58,0.92,198.0978/86.4083/36.87/34.8663/100.8852/86.4764/No Moving Avg Target,133.91/34.8663/100.8852/86.4764/No F-Track Level/No F-Track Level/113.43,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Short, 2025-11-25 (Price: 48.63)",No Exit Yet,"-0.14%, 5 days","89.36%, Past 5 years, 47","Daily, was CONFIRMED on 2025-11-25",Already confirmed,"2025-12-02 (Price: 48.7), 0.14% above",5 days,No Information,No Information,No Information,"88.6% (Price: 45.2708), 7.57% above, Upmove Break Below","2025-10-08 (Price: 45.21), 2025-11-03 (Price: 40.54)",No Information,5.98%/0.06%/2.18%,"10.54%, 11.17%",14 days/1 day/4 days,2025-12-15/2025-11-26/2025-11-30,22.8%,5.1%,17.7%,0.07,-0.17,48.0805/47.5699/45.83/34.5167/41.5794/31.0544/41.43,49.01/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/No Moving Avg Support,48.21%/56/7 days (Across ALL Assets),40.19%/107/15 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-30 (Price: 2992.1125),"22.22%, 1 month","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-12-02 (Price: 2997.2036), 22.09% below",1.1 month,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 21.15% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",1.4 month/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184/3526.38,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",2025-11-30 (Price: 110.05),"-14.02%, 1 month","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-12-02 (Price: 107.75), 11.63% above",1.1 month,No Information,No Information,No Information,"23.66% (Price: 96.3808), 11.8% above, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",2.2 months/20 days/1.1 month,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674/90.89,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level/No Moving Avg Support,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2024-03-31 (Price: 27.75)",2025-12-02 (Price: 25.15) (Today),"9.37%, 1.7 year","100.0%, Past 48 years, 7","Quarterly, is CONFIRMED on 2024-03-31",Already confirmed,"2025-12-02 (Price: 25.15), 9.37% below",1.7 year,No Information,No Information,No Information,No Information,No Information,12.64% below/11.44% below/9.37% below,28.35%/4.94%/10.06%,"0.0%, 34.93%",2.0 year/10.9 months/1.1 year,2027-02-03/2025-07-16/2025-11-09,6.98%,5.5%,1.48%,0.85,0.21,26.4485/24.9583/18.85/26.1058/21.508/20.5265/No Moving Avg Target,59.05/26.1058/21.508/20.5265/No F-Track Level/No F-Track Level/31.61,100.0%/1/1.2 year (Across ALL Assets),No Data (Across ALL Assets)
FRACTAL TRACK,"NZDUSD=X, Short, 2025-12-02 (Price: 0.5739)",No Exit Yet,"-0.0%, 0 days","93.33%, Past 21 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 0.6121 prior to 2025-12-31,"2025-12-02 (Price: 0.5739), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 0.6073), 5.5% below, Upmove Break Below","2023-12-31 (Price: 0.6085), 2025-04-30 (Price: 0.603)",No Information,8.02%/0.77%/4.13%,"4.43%, 8.71%",5.1 months/21 days/2.0 months,2026-07-11/2026-01-01/2026-02-28,11.51%,5.4%,6.11%,0.41,-0.35,0.5674/0.5502/0.57/0.5509/No F-Stack Support/No F-Stack Support/No Moving Avg Target,0.61/0.5509/No F-Stack Support/No F-Stack Support/0.693/0.71/0.59,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"GBPUSD=X, Short, 2025-12-02 (Price: 1.324)",No Exit Yet,"-0.0%, 0 days","88.89%, Past 55 years, 18","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 1.3789 prior to 2025-12-31,"2025-12-02 (Price: 1.324), 0.0% below",0 days,No Information,No Information,No Information,"88.6% (Price: 1.3281), 0.31% below, Upmove Break Below","2024-09-30 (Price: 1.3003), 2025-01-31 (Price: 1.2576)",No Information,8.35%/0.41%/4.04%,"6.97%, 8.59%",2.9 months/20 days/1.4 month,2026-04-07/2025-12-30/2026-02-02,7.54%,5.4%,2.14%,0.15,-0.64,1.2943/1.2705/1.3/1.1912/No F-Stack Support/No F-Stack Support/No Moving Avg Target,1.37/1.1912/No F-Stack Support/No F-Stack Support/1.3748/1.3942/1.33,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-02 (Price: 6.49)",No Exit Yet,"-0.0%, 0 days","86.21%, Past 39 years, 29","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 7.63 prior to 2025-12-31,"2025-12-02 (Price: 6.49), 0.0% below",0 days,No Information,No Information,No Information,"78.6% (Price: 7.5813), 14.39% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,19.3%/3.18%/7.25%,"25.0%, 22.14%",3.6 months/21 days/1.4 month,2026-05-08/2026-01-01/2026-02-02,13.23%,5.4%,7.83%,0.2,-0.19,6.4082/6.0195/6.47/4.7975/No F-Stack Support/No F-Stack Support/No Moving Avg Target,7.13/4.7975/No F-Stack Support/No F-Stack Support/8.5682/8.8866/6.74,85.71%/7/1.5 month (Across ALL Assets),38.89%/18/2.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-02 (Price: 186.42)",No Exit Yet,"-0.0%, 0 days","88.89%, Past 20 years, 9","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 187.17 prior to 2025-12-31,"2025-12-02 (Price: 186.42), 0.0% below",0 days,No Information,No Information,No Information,No Information,No Information,1.65% below/0.04% below/0.0% below,25.37%/7.99%/21.25%,"21.18%, 25.96%",4.4 months/3.6 months/3.9 months,2026-06-09/2026-05-07/2026-05-20,35.0%,5.4%,29.6%,0.54,0.45,198.9101/146.8057/132.44/116.89/175.5204/877.4752/No Moving Avg Target,278.08/116.89/175.5204/877.4752/190.8249/161.3528/243.98,100.0%/1/9.4 months (Across ALL Assets),0.0%/4/3.7 months (Across ALL Assets)
