Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CSCO, Long, 2025-10-31 (Price: 73.11)",2025-11-04 (Price: 72.32) (Today),"-1.08%, 2 days","88.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 72.32), 1.08% below",2 days,No Information,No Information,No Information,No Information,No Information,0.81% below/1.08% below/1.08% below,7.42%/1.03%/3.28%,"17.72%, 27.08%",34 days/4 days/14 days,2025-12-19/2025-11-05/2025-11-20,14.5%,7.19%,7.31%,0.19,0.26,74.3894/75.508/76.36/No Horizontal Resistance/78.7458/109.6316,67.46/40.92/68.2017/52.6706/No F-Track Level/No F-Track Level,68.79/64.73,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"JPM, Long, 2025-10-31 (Price: 311.12)",2025-11-04 (Price: 309.25) (Today),"-0.6%, 2 days","97.62%, Past 4 years, 42","Daily, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 309.25), 0.6% below",2 days,No Information,No Information,No Information,No Information,No Information,0.06% below/0.6% below/0.6% below,10.64%/1.12%/4.24%,"2.79%, 16.83%",71 days/4 days/19 days,2026-02-10/2025-11-05/2025-11-27,52.95%,15.43%,37.52%,1.31,0.55,313.2356/324.3115/314.46/No Horizontal Resistance/328.9175/381.492,294.11/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level,304.83/274.75,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2025-11-04 (Price: 92.75) (Today),"0.23%, 2 days","81.48%, Past 20 years, 27","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 92.75), 0.23% above",2 days,No Information,No Information,No Information,No Information,No Information,2.64% above/1.6% below/0.23% above,15.31%/0.84%/7.86%,"30.19%, 39.01%",1129 days/106 days/305 days,2030-04-23/2026-04-02/2027-01-15,1.99%,2.01%,-0.01%,0.18,-0.1,98.296/99.8136/96.67/No Horizontal Resistance/100.0174/110.0139,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level,90.45/88.68,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2025-10-31 (Price: 793.21)",2025-11-04 (Price: 774.45) (Today),"-2.37%, 2 days","82.61%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 774.45), 2.37% below",2 days,No Information,No Information,No Information,No Information,No Information,3.73% above/2.09% below/2.37% below,27.2%/4.39%/14.49%,"23.72%, 51.21%",434 days/84 days/188 days,2027-07-21/2026-03-01/2026-07-30,6.59%,13.32%,-6.73%,0.5,0.59,878.718/908.1461/1090.34/No Horizontal Resistance/946.1588/993.4664,542.38/311.83/702.1644/626.0547/No F-Track Level/No F-Track Level,739.53/644.77,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-31 (Price: 73.59)",2025-11-04 (Price: 72.36) (Today),"-1.67%, 2 days","89.66%, Past 20 years, 29","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 72.36), 1.67% below",2 days,No Information,No Information,No Information,No Information,No Information,25.56% above/0.62% below/1.67% below,159.21%/3.87%/50.82%,"37.81%, 54.03%",413 days/106 days/179 days,2027-06-21/2026-04-02/2026-07-17,17.99%,19.81%,-1.82%,0.67,0.65,111.6287/110.9884/96.66/No Horizontal Resistance/63.2847/69.0016,35.88/24.32/58.5532/53.241/No F-Track Level/No F-Track Level,62.34/48.39,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2025-11-04 (Price: 205.4) (Today),"-0.03%, 2 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 205.4), 0.03% below",2 days,No Information,No Information,No Information,No Information,No Information,2.92% above/0.03% below/0.03% below,16.93%/2.86%/10.78%,"16.54%, 21.22%",653 days/84 days/209 days,2028-06-02/2026-03-01/2026-08-29,5.05%,9.0%,-3.95%,0.4,0.37,220.0584/227.6197/272.86/No Horizontal Resistance/221.431/339.4883,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level,202.23/179.57,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"EFA, Long, 2025-10-31 (Price: 94.49)",2025-11-04 (Price: 93.56) (Today),"-0.98%, 2 days","80.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 93.56), 0.98% below",2 days,No Information,No Information,No Information,No Information,No Information,0.98% below/0.83% below/0.98% below,18.42%/4.43%/11.81%,"14.7%, 23.01%",391 days/84 days/167 days,2027-05-20/2026-03-01/2026-06-29,6.85%,3.37%,3.48%,0.51,0.03,101.6618/105.6493/107.68/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,75.61/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,93.4/87.2,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2025-10-31 (Price: 477.54)",No Exit Yet,"2.12%, 2 days","92.31%, Past 29 years, 26","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 487.66), 2.12% above",2 days,No Information,No Information,No Information,"23.66% (Price: 451.5539), 8.0% above, Upmove Bounce Back","2020-03-31 (Price: 159.5), 2025-05-31 (Price: 542.07)",No Information,204.24%/9.94%/55.24%,"11.32%, 45.86%",3131 days/238 days/873 days,2038-03-31/2026-10-10/2029-04-17,5.06%,11.04%,-5.98%,0.48,0.46,510.2992/741.3331/707.08/488.245/630.85/709.9376,267.02/268.082/449.7662/405.99/No F-Track Level/No F-Track Level,493.56/494.7,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-10-31 (Price: 1059.23)",No Exit Yet,"-2.75%, 2 days","90.0%, Past 30 years, 30","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 1030.14), 2.75% below",2 days,No Information,No Information,No Information,"38.2% (Price: 692.3064), 48.8% above, Upmove Bounce Back","2008-11-30 (Price: 16.4156), 2024-07-31 (Price: 1110.09)",No Information,569.94%/9.57%/122.25%,"6.56%, 50.14%",2240 days/173 days/587 days,2034-09-18/2026-07-08/2028-02-28,10.68%,20.11%,-9.43%,0.34,0.62,1116.6403/2354.1387/1715.43/No Horizontal Resistance/1091.1724/1155.2236,662.63/561.385/1034.6774/832.8601/No F-Track Level/No F-Track Level,936.66/779.68,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",No Exit Yet,"-0.06%, 2 days","100.0%, Past 31 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 79.56), 0.06% below",2 days,No Information,No Information,No Information,"23.66% (Price: 74.8871), 6.24% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,7355.0%/9.52%/1157.17%,"-0.0%, 70.23%",3717 days/153 days/1242 days,2040-07-27/2026-06-09/2030-10-03,13.79%,17.66%,-3.88%,0.26,0.62,88.7492/1000.833/138.22/84.3925/95.0177/123.2166,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level,79.13/74.53,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"GLD, Long, 2025-10-30 (Price: 370.13)",No Exit Yet,"-2.11%, 3 days","100.0%, Past 5 years, 33","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-11-04 (Price: 362.32), 2.11% below",3 days,No Information,No Information,No Information,"23.66% (Price: 363.7476), 0.39% below, Upmove Bounce Back","2024-11-14 (Price: 236.13), 2025-10-20 (Price: 403.3)",No Information,68.69%/1.34%/18.74%,"-0.0%, 21.03%",873 days/34 days/258 days,2029-04-16/2025-12-18/2026-11-07,10.57%,15.19%,-4.62%,0.41,0.8,374.2384/439.4924/470.43/No Horizontal Resistance/424.4974/624.146,363.0/150.8/301.1087/224.8487/No F-Track Level/No F-Track Level,353.67/308.2,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"WPM.TO, Long, 2025-10-30 (Price: 137.22)",No Exit Yet,"-3.07%, 3 days","97.3%, Past 5 years, 37","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-11-04 (Price: 133.01), 3.07% below",3 days,No Information,No Information,No Information,"38.2% (Price: 129.6661), 2.58% above, Upmove Bounce Back","2024-12-30 (Price: 79.88), 2025-10-16 (Price: 160.44)",No Information,69.2%/2.13%/25.88%,"0.62%, 39.55%",788 days/15 days/182 days,2028-12-14/2025-11-20/2026-07-20,14.82%,17.12%,-2.29%,0.59,0.6,140.8152/172.7325/185.56/No Horizontal Resistance/178.0989/194.7923,132.14/52.782/125.9496/92.3678/No F-Track Level/No F-Track Level,144.27/121.09,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
DELTADRIFT,"NFLX, Long, 2025-10-30 (Price: 1089.0)",No Exit Yet,"0.36%, 3 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2025-10-30",Already confirmed,"2025-11-04 (Price: 1092.96), 0.36% above",3 days,No Information,No Information,No Information,No Information,No Information,No Information,12.46%/2.39%/6.67%,"26.5%, 26.5%",12 days/1 days/3 days,2025-11-16/2025-10-31/2025-11-03,0.15%,13.45%,-13.3%,-0.06,0.49,1110.3444/1161.6363/1135.99/No Horizontal Resistance/1393.524/1524.2919,855.86/348.6633/1008.8519/864.7664/No F-Track Level/No F-Track Level,1190.97/1124.24,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
OSCILLATOR DELTA,"USCI, Long, 2025-10-29 (Price: 78.16)",No Exit Yet,"0.0%, 4 days","96.0%, Past 6 years, 25","Daily, is Confirmed on 2025-10-29",No Cancellation Possible,"2025-11-04 (Price: 78.1614), 0.0% below",4 days,No Information,No Information,No Information,No Information,No Information,No Information,11.75%/5.06%/6.64%,"12.73%, 15.8%",217 days/6 days/49 days,2026-09-08/2025-11-06/2026-01-07,23.37%,13.11%,10.26%,0.57,0.6,79.2621/83.3498/82.07/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,No Recent Minima/38.14/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,77.45/73.09,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2025-10-29 (Price: 72.71)",2025-11-04 (Price: 72.36) (Today),"-0.48%, 4 days","82.5%, Past 4 years, 40","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2025-11-04 (Price: 72.36), 0.48% below",4 days,No Information,No Information,No Information,No Information,No Information,2.29% above/0.48% below/0.48% below,9.61%/1.3%/4.64%,"19.0%, 30.91%",138 days/4 days/39 days,2026-05-16/2025-11-03/2025-12-24,12.37%,10.46%,1.91%,0.25,0.38,73.648/76.0837/83.27/No Horizontal Resistance/63.2847/69.0016,56.14/24.32/58.5532/53.241/No F-Track Level/No F-Track Level,61.58/48.02,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2025-10-29 (Price: 43.23)",No Exit Yet,"-1.13%, 4 days","96.15%, Past 5 years, 26","Daily, was CONFIRMED on 2025-10-29",Already confirmed,"2025-11-04 (Price: 42.74), 1.13% below",4 days,No Information,No Information,No Information,"23.66% (Price: 41.9462), 1.89% above, Upmove Bounce Back","2023-03-09 (Price: 18.38), 2025-10-16 (Price: 49.25)",No Information,53.49%/6.61%/24.46%,"7.24%, 37.46%",1125 days/18 days/381 days,2030-04-15/2025-11-24/2027-05-03,7.81%,14.3%,-6.49%,0.64,0.53,44.3064/53.8041/61.75/No Horizontal Resistance/48.7992/54.635,42.4/18.99/41.7135/37.8198/No F-Track Level/No F-Track Level,41.49/33.77,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
FRACTAL TRACK,"NFLX, Long, 2025-10-29 (Price: 1100.41)",No Exit Yet,"-0.68%, 4 days","96.77%, Past 5 years, 31","Daily, was CONFIRMED on 2025-10-29",Already confirmed,"2025-11-04 (Price: 1092.96), 0.68% below",4 days,No Information,No Information,No Information,"23.66% (Price: 1105.397), 1.13% below, Upmove Bounce Back","2023-10-18 (Price: 344.73), 2025-06-30 (Price: 1341.15)",No Information,93.74%/6.98%/45.49%,"0.67%, 75.95%",941 days/46 days/265 days,2029-07-22/2026-01-03/2026-11-16,16.51%,17.23%,-0.72%,0.61,0.58,1117.4664/1600.9865/1698.26/No Horizontal Resistance/1393.524/1524.2919,1094.56/348.6633/1008.8519/864.7664/No F-Track Level/No F-Track Level,1190.97/1124.24,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
DELTADRIFT,"WPM.TO, Long, 2025-10-29 (Price: 132.75)",No Exit Yet,"0.2%, 4 days","70.0%, Past 4 years, 10","Daily, was CONFIRMED on 2025-10-29",Already confirmed,"2025-11-04 (Price: 133.01), 0.2% above",4 days,No Information,No Information,No Information,No Information,No Information,No Information,4.77%/1.64%/3.77%,"11.96%, 12.04%",21 days/1 days/6 days,2025-11-28/2025-10-30/2025-11-06,1.29%,27.56%,-26.27%,-0.12,0.98,137.5556/137.7547/137.66/No Horizontal Resistance/178.0989/194.7923,132.14/52.782/125.9496/92.3678/No F-Track Level/No F-Track Level,144.27/121.09,83.04%/112/11 days (Across ALL Assets),78.16%/467/11 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2025-10-28 (Price: 632.92)",2025-11-04 (Price: 619.25) (Today),"-2.16%, 5 days","96.67%, Past 4 years, 30","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-11-04 (Price: 619.25), 2.16% below",5 days,No Information,No Information,No Information,No Information,No Information,1.41% below/2.16% below/2.16% below,6.55%/0.6%/3.15%,"1.69%, 22.88%",57 days/4 days/14 days,2026-01-18/2025-11-02/2025-11-17,49.77%,20.54%,29.23%,1.19,0.82,654.5026/652.857/707.13/No Horizontal Resistance/610.7303/836.2536,589.5/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level,592.88/535.18,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"NZDCAD=X, Long, 2025-10-28 (Price: 0.8079)",2025-11-04 (Price: 0.7955) (Today),"-1.53%, 5 days","100.0%, Past 4 years, 10","Daily, is CONFIRMED on 2025-10-28",Already confirmed,"2025-11-04 (Price: 0.7955), 1.53% below",5 days,No Information,No Information,No Information,No Information,No Information,1.29% below/1.53% below/1.53% below,2.27%/1.12%/1.31%,"-0.0%, 1.49%",23 days/4 days/8 days,2025-11-30/2025-11-02/2025-11-08,64.44%,-0.79%,65.23%,1.45,-0.64,0.8211/0.8185/0.81/0.9093/1.0924/1.3117,0.8/0.7625/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level,0.81/0.82,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"HOOD, Long, 2025-10-27 (Price: 145.86)",2025-11-04 (Price: 136.8) (Today),"-6.21%, 6 days","100.0%, Past 4 years, 35","Daily, is CONFIRMED on 2025-10-27",Already confirmed,"2025-11-04 (Price: 136.8), 6.21% below",6 days,No Information,No Information,No Information,No Information,No Information,1.84% above/6.21% below/6.21% below,22.83%/3.78%/11.5%,"-0.0%, 47.66%",79 days/4 days/15 days,2026-02-18/2025-11-01/2025-11-17,239.53%,39.13%,200.4%,1.6,1.06,163.4507/162.6339/226.09/No Horizontal Resistance/164.8517/245.4076,127.22/8.2917/115.0659/84.2959/No F-Track Level/No F-Track Level,124.25/79.74,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2025-10-26 (Price: 25358.1602)",2025-11-04 (Price: 25435.7031) (Today),"0.31%, 6 days","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-04 (Price: 25435.7031), 0.31% above",6 days,No Information,No Information,No Information,No Information,No Information,2.49% above/0.31% above/0.31% above,11.99%/1.69%/5.74%,"10.17%, 35.49%",104 days/24 days/48 days,2026-03-25/2025-11-29/2026-01-03,15.44%,17.68%,-2.24%,0.73,0.82,26902.4722/26813.7186/27799.57/No Horizontal Resistance/25025.4383/33965.62,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level,24272.43/21943.31,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"XLE, Long, 2025-10-26 (Price: 88.07)",2025-11-04 (Price: 87.19) (Today),"-1.0%, 6 days","87.5%, Past 10 years, 24","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-04 (Price: 87.19), 1.0% below",6 days,No Information,No Information,No Information,No Information,No Information,1.41% above/1.0% below/1.0% below,16.62%/0.85%/6.79%,"27.58%, 58.07%",169 days/19 days/51 days,2026-06-27/2025-11-22/2026-01-07,9.28%,2.22%,7.06%,0.28,0.06,92.3678/94.05/93.59/98.445/106.8857/117.7423,85.22/45.695/74.1414/53.9043/No F-Track Level/No F-Track Level,88.23/87.02,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2025-10-26 (Price: 4157.9893)",No Exit Yet,"-21.32%, 6 days","100.0%, Past 10 years, 11","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2025-11-04 (Price: 3271.4741), 21.32% below",6 days,No Information,No Information,No Information,"38.2% (Price: 3403.7206), 3.89% below, Upmove Bounce Back","2022-06-19 (Price: 896.109), 2025-08-24 (Price: 4953.7329)",No Information,99.35%/4.78%/38.47%,"-0.0%, 60.64%",609 days/24 days/224 days,2028-03-26/2025-11-29/2026-09-15,33.8%,36.37%,-2.57%,0.32,1.1,4007.4701/5757.5678/6592.56/4922.7188/4887.278/5344.0381,3984.65/1370.4997/3929.1537/3454.2267/No F-Track Level/No F-Track Level,4120.74/3370.92,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
FRACTAL TRACK,"TRI.TO, Long, 2025-10-26 (Price: 227.55)",No Exit Yet,"-9.19%, 6 days","95.0%, Past 20 years, 20","Weekly, was CONFIRMED on 2025-10-26",Already confirmed,"2025-11-04 (Price: 206.63), 9.19% below",6 days,No Information,No Information,No Information,"38.2% (Price: 205.33), 0.63% above, Upmove Bounce Back","2018-05-13 (Price: 53.4023), 2025-07-20 (Price: 299.24)",No Information,87.63%/1.4%/28.01%,"1.51%, 22.04%",739 days/34 days/285 days,2028-09-30/2025-12-14/2026-12-12,11.76%,9.69%,2.07%,0.46,0.37,243.2965/291.2868/375.05/240.8933/293.2329/316.3836,212.03/116.89/193.124/131.2534/No F-Track Level/No F-Track Level,226.38/249.19,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
OSCILLATOR DELTA,"AMZN, Long, 2025-10-24 (Price: 224.21)",2025-10-31 (Price: 244.22),"8.92%, 5 days","75.0%, Past 6 years, 36","Daily, is Confirmed on 2025-10-24",No Cancellation Possible,"2025-11-04 (Price: 249.32), 11.2% above",7 days,No Information,No Information,No Information,No Information,No Information,No Information,11.54%/5.39%/7.33%,"14.37%, 23.62%",22 days/2 days/9 days,2025-11-24/2025-10-26/2025-11-06,-19.1%,17.67%,-36.77%,-0.09,0.6,231.4296/240.6446/239.9/239.3/317.6152/339.3352,No Recent Minima/86.995/213.1321/193.0625/No F-Track Level/No F-Track Level,226.42/214.74,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2025-10-24 (Price: 11.9)",2025-11-04 (Price: 11.85) (Today),"-0.42%, 7 days","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-10-24",Already confirmed,"2025-11-04 (Price: 11.85), 0.42% below",7 days,No Information,No Information,No Information,No Information,No Information,1.28% above/0.42% below/0.42% below,8.54%/1.38%/4.55%,"6.4%, 20.48%",133 days/4 days/16 days,2026-05-04/2025-10-29/2025-11-16,46.12%,9.64%,36.48%,0.79,0.35,12.2951/12.4415/12.58/13.345/19.8479/26.5969,10.6/9.1367/11.0645/56.4607/No F-Track Level/No F-Track Level,11.05/11.53,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
OSCILLATOR DELTA,"MX.TO, Long, 2025-10-22 (Price: 48.71)",2025-10-31 (Price: 55.2),"13.32%, 7 days","87.18%, Past 6 years, 39","Daily, is Confirmed on 2025-10-22",No Cancellation Possible,"2025-11-04 (Price: 50.65), 3.98% above",9 days,No Information,No Information,No Information,No Information,No Information,No Information,22.75%/5.36%/8.94%,"15.96%, 19.66%",58 days/2 days/15 days,2026-01-14/2025-10-24/2025-11-12,55.43%,0.48%,54.96%,0.32,0.19,52.0856/53.0647/51.15/73.435/104.8718/122.9238,No Recent Minima/38.425/45.8359/31.2568/No F-Track Level/No F-Track Level,51.91/51.44,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2025-10-22 (Price: 9.45)",2025-11-04 (Price: 9.53) (Today),"0.85%, 9 days","70.27%, Past 4 years, 37","Daily, is CONFIRMED on 2025-10-22",Already confirmed,"2025-11-04 (Price: 9.53), 0.85% above",9 days,No Information,No Information,No Information,No Information,No Information,2.47% above/0.85% above/0.85% above,7.56%/1.51%/3.12%,"7.04%, 16.17%",78 days/5 days/26 days,2026-02-11/2025-10-29/2025-11-28,5.05%,4.18%,0.87%,0.27,0.12,9.5247/9.7448/10.22/No Horizontal Resistance/11.2606/15.4512,8.95/6.86/8.6706/33.2031/No F-Track Level/No F-Track Level,9.11/9.12,88.26%/298/30 days (Across ALL Assets),82.89%/637/28 days (Across ALL Assets)
FRACTAL TRACK,"IBKR, Long, 2025-10-21 (Price: 66.27)",2025-11-03 (Price: 73.08),"10.28%, 9 days","100.0%, Past 5 years, 32","Daily, was CONFIRMED on 2025-10-21",Already confirmed,"2025-11-04 (Price: 70.69), 6.67% above",10 days,No Information,No Information,No Information,"23.66% (Price: 63.7606), 10.87% above, Upmove Bounce Back","2025-04-07 (Price: 32.82), 2025-10-10 (Price: 73.35)",No Information,177.45%/8.73%/59.16%,"-0.0%, 38.74%",813 days/26 days/206 days,2029-01-10/2025-11-27/2026-08-15,20.73%,41.24%,-20.51%,0.6,1.38,66.9592/105.4753/90.59/No Horizontal Resistance/81.4292/98.2092,66.23/13.0762/62.0029/55.579/No F-Track Level/No F-Track Level,66.52/55.79,94.1%/288/218 days (Across ALL Assets),51.67%/60/109 days (Across ALL Assets)
OSCILLATOR DELTA,"UBER, Long, 2025-10-20 (Price: 93.7)",2025-11-03 (Price: 99.72),"6.42%, 10 days","88.57%, Past 6 years, 35","Daily, is Confirmed on 2025-10-20",No Cancellation Possible,"2025-11-04 (Price: 94.67), 1.04% above",11 days,No Information,No Information,No Information,No Information,No Information,No Information,17.75%/5.02%/7.5%,"15.49%, 17.05%",20 days/1 days/6 days,2025-11-17/2025-10-21/2025-10-28,144.53%,22.35%,122.18%,0.23,0.69,98.9285/100.7275/98.39/No Horizontal Resistance/102.095/116.8186,No Recent Minima/34.6025/80.4283/75.944/No F-Track Level/No F-Track Level,95.66/85.37,68.21%/151/44 days (Across ALL Assets),63.74%/353/43 days (Across ALL Assets)
